Sample_idx,Station,Depth,Classical T_r,Classical T_r err,MC T_r,MC T_r std,Classical A,Classical A err,MC A,MC A std,Classical R,Classical R err,MC R,MC R std,S
19,8.0,2459.812922,0.1078203359924012,0.3528502083107633,0.11187907423911694,0.37335501075484895,0.0002409245787601,7.210614619069006e-05,0.0002422948723509926,7.594022357463876e-05,0.0078693619994247,0.0111412116022209,0.00799286550564997,0.011784369363453095,34.92471731
1,5.0,98.92659273,0.2243183387340359,0.1192745755470925,0.22340211161344606,0.3306133667343942,0.0003226299245052,2.1616491892674255e-05,0.00032236539017026027,6.008117048636656e-05,0.0121569292773705,0.0036691509581386,0.012093273678209436,0.01019463378908644,34.51654568
20,8.0,2840.567937,0.0218680063266151,0.7472625644819766,0.02557533460749097,0.482845891159006,0.0002012541636893,0.0001222527058551,0.00020177416011913065,8.021211714257526e-05,0.0095489414706728,0.0269426402161632,0.009704776688658075,0.017465180679821245,34.93139118
21,8.0,2889.072459,0.3066642129130937,0.2719085521203893,0.3085474456970998,0.31544653819198737,0.0002076600684784,4.9223182322904434e-05,0.00020771966996731468,5.758641324112585e-05,0.0163396696234171,0.0084100304867856,0.016395077929449366,0.009764595070425222,34.93226485
22,16.0,29.45964658,-2.7379097864107167,0.3546817612872087,-2.7354405307432033,0.3525778929689142,0.0001231416323223,7.705071469836345e-05,0.00012308766735553623,7.874285170862909e-05,-0.0191494270335838,0.0131042297784003,-0.019051514636154745,0.013048610516564644,33.17349573
23,16.0,98.81147186,0.5924159020039814,0.2283468615350279,0.5796703020350374,1.0212795670928696,0.0001369755819218,2.1141585953345265e-05,0.0001341156528129385,9.566625095328112e-05,0.0485360352342969,0.0077288653064014,0.04829886589677619,0.03464520383989044,34.24053821
24,16.0,296.8147005,3.284536618356612,0.1209317806580883,3.28102279121834,0.3308662875266382,0.0001956028128775,2.0192069255042187e-05,0.00019491943391932915,5.515764155857455e-05,0.0353662085623445,0.0035445164540553,0.03519509708833675,0.009588332567199808,34.87360805
25,16.0,494.1225872,2.2463177994379837,0.0558332755000481,2.2489403160537096,0.45454047000954945,0.0004962871014362,8.352125718018167e-06,0.0004964558480428652,6.837933307828608e-05,0.0155936484574751,0.0016268596790454,0.015674199663076906,0.013244387692520983,34.89564116
26,16.0,691.226781,1.7529083246922077,0.2105931257892228,1.7584625779088827,0.4611653086912,0.0001347174925671,3.118937425474532e-05,0.00013553210150904455,6.821539242230911e-05,0.0218516224450551,0.0062725045958248,0.02197725367372023,0.013813813015480214,34.89103853
27,16.0,987.0985638,0.6960923199019206,0.4020266935977568,0.6886496694245138,0.42133147609204324,0.0003356186710481,8.883587905029742e-05,0.0003338924614416042,9.29569920605701e-05,-0.0091543157988219,0.0126712963296769,-0.009432985906767508,0.013260235574129243,34.90282231
28,16.0,1969.221408,0.3252455803560618,0.1147625876850733,0.32419455904231426,0.35733918850562796,0.0001188574089779,1.96509419988646e-05,0.00011802009493644973,6.200942218893227e-05,0.0121566810761694,0.0037377545584591,0.012130245929819336,0.011607785434620129,34.92139936
29,16.0,2946.896201,-0.2026184619005497,0.1985040902785994,-0.20407396913193904,0.3569655573905294,8.140315734479269e-05,3.445013685064002e-05,8.057103628271386e-05,6.224343671721586e-05,-0.0042856999626166,0.0066872708944357,-0.004281330339130146,0.01194566519263878,34.92966108
2,5.0,296.9473792,3.2494681275368507,0.2733495049595106,3.246197431313525,0.32822779436961275,0.0001945390281846,4.5535835767284634e-05,0.00019373747374351656,5.471835692340672e-05,0.0217565637815967,0.0081954490067265,0.021698608381463532,0.009823007219593676,34.87876659
30,16.0,3434.23702,-0.5271830401300807,0.5581066851512417,-0.5190529678157844,0.5690864552249073,0.0001088236285198,8.408504249922103e-05,0.00010875549833646161,8.520722356969231e-05,-0.0068370212077686,0.022041013265912,-0.006546364626638649,0.022478358758769943,34.93618206
31,16.0,3920.302221,0.0441824286471385,0.5522352386542233,0.04422110097094463,0.36012972030293827,0.0001479025696796,0.0001118716835135,0.0001485065781213673,7.361931630925827e-05,0.0103898656727769,0.0170114562253819,0.010306416330461528,0.011033462780517084,34.94150323
32,16.0,4335.690235,-0.0821619095243376,0.3746878128194117,-0.08853597127655016,0.36361228218378117,0.0002805024144345,7.792635262591524e-05,0.00027920262203069956,7.490724640183457e-05,-0.0054666946446132,0.0134045530893291,-0.0056679524919890775,0.013051057524028914,34.94214988
33,20.0,29.912123,-1.3724288511648066,0.9752142855674016,-1.3738033746269076,0.48155726017286776,0.0001764385839193,0.000115177848941,0.0001761707823696165,5.856752607555358e-05,0.0460130703609597,0.0387721369148615,0.04600875029573719,0.01928017861712574,32.74107859
34,20.0,242.4192417,2.637450992361339,0.5496886504191298,2.6427111246778248,0.7159258400520607,0.0001576276356665,0.0001091214072112,0.00015932545059689173,0.00014327408476662757,0.0077962287654434,0.0165659912755934,0.007817646000691424,0.02158519978066112,34.85878803
35,20.0,493.9807019,1.4012535750076616,0.4678268867031004,1.4003795602038138,0.36094686481072924,6.752061676443747e-05,7.243795723402928e-05,6.73784526543233e-05,5.71825928886902e-05,-0.0061699149593118,0.0148234795259308,-0.006254696865271754,0.011455568593584134,34.88787459
36,20.0,691.2720548,2.347040509370858,0.6459203548227095,2.347652971448685,0.36161778138701306,0.0005551308529093,8.202497750931428e-05,0.0005552205232945247,4.608935796057556e-05,0.0374110951048479,0.0216595969701647,0.03740598223191606,0.012106510321769853,34.88788302
37,20.0,1478.651821,0.4299037660456016,0.3328492344112378,0.42589613195048115,0.28150263007377635,0.0001365221284191,5.1994409835250925e-05,0.0001361854225307115,4.4330892720350785e-05,0.0015166265714531,0.0105261172582622,0.0013521586861129655,0.008899297713962473,34.91606849
38,20.0,1969.280111,1.8958926815260289,1.117909927438901,1.90299897508811,0.6760550215582427,0.0007035849171317,0.0002613951149686,0.0007052940242176807,0.0001589811877821267,0.0738034283401503,0.0317759712568105,0.07393520935976951,0.019168682514512595,34.92719964
