CFC12 sat,CFC12 sat err,SF6 sat,SF6 sat err,Station,Depth
-0.0578692292903632,0.03014731699909848,-0.02886464176798187,0.02836864102175617,5.0,28.47016337
-0.04783319536285724,0.02281510438199627,0.005996532006850019,0.021674815472213227,5.0,3910.299467
0.025956725716171247,0.034652932098655345,0.04189862743855555,0.03222352524415341,8.0,29.75149432
-0.03257094584143172,0.030731505813980514,0.015794361728103112,0.029355039061763278,8.0,99.10104584
-0.06413225502798514,0.035651565796895955,-0.02909804945065131,0.03399144437366509,8.0,296.7392011
-0.053771107973413335,0.025190153844126036,-0.02240479291858888,0.023539517115883354,8.0,494.506771
-0.05448260017811657,0.03820127335053795,-0.023745325228556657,0.03600275637522872,8.0,690.786058
-0.055520847209867275,0.04588665515194601,0.002370646325005721,0.04373503605721792,8.0,988.1447356
-0.04098016029940821,0.03104530875490614,-0.011191405016378164,0.029670378146186862,8.0,1479.814036
-0.04460017386398485,0.031195357107437146,-0.023522616484281444,0.029446737104631537,8.0,1970.417214
-0.04277678849842281,0.03599845803421987,-0.0055347758078727605,0.034274221646991225,8.0,2459.812922
-0.029165674207240033,0.03229660002846905,0.014638102063925684,0.030724997873336872,5.0,98.92659273
-0.03827712342397993,0.04495441031197145,-0.004068883771092491,0.04282677663143096,8.0,2840.567937
-0.04336166685882292,0.031892629439637964,-0.00693296206988403,0.030250826324587664,8.0,2889.072459
0.03601991422212736,0.038937867049167615,0.0361529770141118,0.0359561663520931,16.0,29.45964658
-0.05367256030318457,0.11864296029118794,-0.005528323400761703,0.11245306510421689,16.0,98.81147186
-0.05825620177078006,0.031847352265006,-0.011197776093275325,0.030677255558779697,16.0,296.8147005
-0.04871786341969708,0.044286765403153634,0.02180204886205006,0.04239521490956266,16.0,494.1225872
-0.04932338092544386,0.04684930745312668,-0.01457147134569059,0.04410221851199042,16.0,691.226781
-0.05583281514068683,0.03409203333606192,-0.014345740103423377,0.03282001283377484,16.0,987.0985638
-0.039888158507806915,0.03429361967047593,-0.01718827938860823,0.03218745772153936,16.0,1969.221408
-0.04537004556401625,0.03340499726232282,-0.03138578489752575,0.03116656312883474,16.0,2946.896201
-0.05555243452665748,0.03098824516909928,-0.013512004038301328,0.029756333232603488,5.0,296.9473792
-0.032502974820477815,0.048306388402989314,-0.01786484866667859,0.04547828205115828,16.0,3434.23702
-0.040776021465257495,0.033897859535217824,-0.010719768450014655,0.032079432134712295,16.0,3920.302221
-0.05369171388644134,0.035991524669780416,-0.014942810401009976,0.03466880470581036,16.0,4335.690235
0.050791134221982004,0.05797714056249699,0.08660345265193992,0.05476954411802062,20.0,29.912123
-0.056178814139860034,0.06267045066452516,-0.022039847728384188,0.06010349288197945,20.0,242.4192417
-0.033396823794688224,0.03570091147955558,-0.01991837634038196,0.033185443373249364,20.0,493.9807019
-0.04683870252823841,0.03310848253416585,0.03604989148427595,0.03219205726220421,20.0,691.2720548
-0.0489350009867775,0.026975225175326956,-0.02401281621082496,0.02522317670702989,20.0,1478.651821
-0.023783517798128706,0.053153608493956214,0.06298602972319567,0.052505395469450704,20.0,1969.280111
-0.054299643896632666,0.046542764654455546,-0.024163534637479556,0.04362651847788521,20.0,2458.615708
-0.05544969693063706,0.044450339680456134,-0.04278663415790751,0.041418444773638756,5.0,494.5481263
-0.06544747238384385,0.04672365123188988,-0.052988800849533724,0.0430118888880382,20.0,3434.110064
-0.04477931852676231,0.10995713419801685,-0.01686311693160214,0.10142534549760067,20.0,3917.840037
-0.051103548579535696,0.037757520073385745,-0.02807683082320389,0.03454058772704307,20.0,4236.283477
0.07863168967183887,0.05042741173400491,0.12555857855865726,0.04793814595240887,28.0,29.70348762
-0.047557339309308055,0.04288634462149878,0.0028211142102301245,0.0411146885520777,28.0,98.86296446
-0.05459782905840682,0.0441995457969319,-0.02451911781386229,0.043188431007116536,28.0,296.7734392
-0.03289075670837638,0.03684066933254967,0.051254931211101695,0.03659192772834192,28.0,494.0627661
-0.046019091295046555,0.0324372792292581,-0.029059799674352127,0.030497053346470314,28.0,691.5625298
-0.05872235296674466,0.05436896441189986,0.07430206681817442,0.05491307306315274,28.0,986.8709085
-0.05263781334367923,0.04563592811933163,-0.024440492474657294,0.04263722935495382,28.0,1478.721042
-0.05386010393870355,0.03559827769778034,-0.03563376277580321,0.03385605587811896,5.0,692.0560526
-0.05069265230549114,0.027302951368096903,-0.019077556541761242,0.02563505294957406,28.0,1969.18078
-0.032530242341890725,0.05305985377227662,-0.01623386698994822,0.05043870297581657,28.0,2458.645822
-0.03904047303669611,0.034019370207909634,-0.018232062101578683,0.032168125167261655,28.0,2946.913091
-0.04388086667136648,0.03551137178027464,-0.00144119186284708,0.03405224097678768,28.0,3936.544852
0.06403107346365777,0.04943569214011528,0.14165385472637992,0.04784802699177955,46.0,29.77446549
-0.031404238635719284,0.10316701827305146,-0.008780886534479726,0.09404591989130956,46.0,98.7922838
-0.054974147587169564,0.046167997018562834,-0.027196324096200097,0.04419520552388893,46.0,296.5428446
-0.05116051489942752,0.029382342268724937,-0.03134798824893903,0.027797046149884472,46.0,494.3120733
-0.050844702508407225,0.02958986133068092,-0.001601164089623075,0.028503077663507244,46.0,691.4833316
-0.039911722058432075,0.03149088996708624,0.03318794838938022,0.03063984944191263,46.0,985.5203409
-0.06027707625475576,0.030247867932992823,-0.02979339533380332,0.02865414751993479,5.0,987.4908462
-0.04979843070940715,0.03433748945837295,-0.031539131191458236,0.03201669719355505,46.0,2458.666699
-0.0690197360649808,0.025182441147121513,-0.001639057104786401,0.024077110042746833,46.0,2946.955137
