Sample_idx,Station,Depth,Classical T_r,Classical T_r err,MC T_r,MC T_r std,Classical zeta,Classical zeta err,MC zeta,MC zeta std,Classical omega,Classical omega err,MC omega,MC omega std,S
26,16.0,691.226781,1.2168480062573117,0.0777558554944994,1.2174956444511873,0.3290552643891062,0.000152711853896,1.74034757733541e-05,0.00015197359834995928,7.260173821200641e-05,0.0518834205733121,0.0073179595006945,0.051930170125960774,0.03100169634234604,34.89103853
27,16.0,987.0985638,0.2604669032907774,0.224558470959296,0.2624110230253079,0.24203747241051413,0.0003424104176763,8.146751304449629e-05,0.0003424665985922262,8.740857750101894e-05,-0.0176978681632986,0.0226218731156895,-0.017678049054443278,0.024433572309813075,34.90282231
28,16.0,1969.221408,-0.1635276730661352,0.1071413572595774,-0.16452447203870865,0.23126922413805318,0.0001172479444718,2.924817670334009e-05,0.00011650282678212127,6.312940978035872e-05,0.0213223748390399,0.0108379007030844,0.02111198294179587,0.023439937732426763,34.92139936
29,16.0,2946.896201,-0.5849950158160946,0.1188790491931658,-0.5852206183195334,0.22574524861542203,7.950065369353623e-05,3.316983947560062e-05,7.912475613369468e-05,6.315301103833733e-05,-0.0101507800681964,0.0125536410583236,-0.010313841539079827,0.02374200131669994,34.92966108
2,5.0,296.9473792,2.559557079546417,0.1469319864172842,2.5606228959116084,0.21307635559945406,0.0002028603926988,3.820339589546313e-05,0.00020296229722575947,5.599817984839257e-05,0.0487204323959567,0.014396673648619,0.04874229258300752,0.02095832860134472,34.87876659
30,16.0,3434.23702,-0.7265042121755604,0.3032145987341803,-0.7242582849113794,0.3039257050470543,0.0001071117072452,8.421012054361722e-05,0.0001060708082635982,8.427205278400383e-05,-0.010338196796953,0.0359476300005816,-0.010170089957131924,0.036126219739178914,34.93618206
31,16.0,3920.302221,-0.2983950715722643,0.3062720117771994,-0.29260775398760924,0.23025203797541494,0.0001688797853364,9.59560230363926e-05,0.00017005599260015003,7.117671653539686e-05,0.0307700459358958,0.0299204139701699,0.031173500168590492,0.022549613315947577,34.94150323
32,16.0,4335.690235,-0.4541848235951378,0.2469860730750158,-0.45392736489052665,0.23561062101918034,0.0002988214849166,8.13625584968011e-05,0.0002985635659606291,7.658174333090424e-05,-0.0022389691378623,0.0285187329747789,-0.0021928251511400005,0.027276975595977426,34.94214988
33,20.0,29.912123,-1.131710878675816,0.4080791339984425,-1.128599253026576,0.31953235766112353,0.000216116628245,7.890494491880111e-05,0.00021679118335208076,6.05474173567934e-05,0.1113138284010319,0.0453431487200303,0.11143548898816666,0.03564567359976082,32.74107859
34,20.0,242.4192417,2.154271240317961,0.3077293856374689,2.159288094993445,0.44723087677194734,0.0001793696987966,9.41970470078815e-05,0.00017876785624429262,0.00013647925300156862,0.0255117739065292,0.0293118704209045,0.025768062281179175,0.042681175306033665,34.85878803
35,20.0,493.9807019,1.2307845494562293,0.3210812262900614,1.229617895366556,0.2446139267861735,7.719401410925175e-05,7.775362781226382e-05,7.658338947845813e-05,5.916300520623972e-05,-0.0045633130478993,0.0320431659025785,-0.004689424162625657,0.024512791643360326,34.88787459
