Station,Depth,He,Ne,Ar,Kr,Xe,He err,Ne err,Ar err,Kr err,Xe err,He sat,Ne sat,Ar sat,Kr sat,Xe sat,He sat err,Ne sat err,Ar sat err,Kr sat err,Xe sat err,He3/He4,He3/He4 err,T,S,p,Sample_idx,Model_He,Model_Ne,Model_Ar,Model_Kr,Model_Xe,Model_He err,Model_Ne err,Model_Ar err,Model_Kr err,Model_Xe err,chi2,chi2_reduced
8,1970.417214,4.11404032e-08,1.8285498346e-07,0.00038652882567,9.5455663448e-08,1.4504140175e-08,4.2901385872e-10,1.209662601e-09,1.3948975508e-06,8.3641478551e-10,1.0248932669e-10,0.87284994231,0.10631345197,-1.7802428119,-1.8612391177,-3.3814221091,1.0519063312,0.66224535537,0.35445350938,0.85992499207,0.6827273368,1.0386255841,0.014563644387,-0.75448101,34.9199713,1.0,18.0,4.104499371130499e-08,1.8308094052128162e-07,0.0003866273052301,9.497294876935581e-08,1.4529614689288952e-08,4.3482576301668465e-10,1.504114806657061e-09,6.075056885474255e-06,1.7864788392235663e-09,2.866719524473778e-10,0.4841871325242451,0.24209356626212256
8,2459.812922,4.1695235192e-08,1.8462310211e-07,0.00039054475477,9.5331162029e-08,1.4507098296e-08,3.0127083807e-10,1.6170649113e-09,1.7422463965e-06,1.128947732e-09,1.3728642601e-10,2.1773645654,0.95190926073,-1.0492861578,-2.3388714574,-3.7867764503,0.73828724344,0.88421106749,0.44142578415,1.156540078,0.91050390137,1.056490703,0.01771030518,-0.865679692,34.92471731,1.0,19.0,4.1593933204334175e-08,1.8584597789187834e-07,0.0003894875851579,9.556980781553064e-08,1.4581345180257804e-08,5.213511670466905e-10,1.8424668560220703e-09,7.001104886850688e-06,2.0608212612670142e-09,3.3399014665510995e-10,1.3903064520745991,0.6951532260372996
8,2840.567937,4.2575608124e-08,1.8375974472e-07,0.00039106642532,9.6220064335e-08,1.4526157015e-08,9.4205988035e-10,1.550519296e-09,1.2424167618e-06,1.2191624466e-09,1.2745785928e-10,4.3198880109,0.44442266282,-1.0049112435,-1.5358901956,-3.7908433037,2.3082601881,0.8475252061,0.31450707513,1.2475957674,0.84417462531,1.0689768882,0.017065689359,-0.900903904,34.93139118,1.0,20.0,4.120058299675887e-08,1.852174252889047e-07,0.0003905250987027,9.593544108504113e-08,1.4618464215565342e-08,6.041227429881481e-10,2.1169558011058023e-09,8.72821856746308e-06,2.5718333061936542e-09,4.104003277661047e-10,3.783080477679605,1.8915402388398026
8,2889.072459,4.1141387779e-08,1.852307731e-07,0.00038893790866,9.6824048241e-08,1.4542341331e-08,2.810989684e-10,1.1119773961e-09,1.741561286e-06,1.1572125512e-09,1.3339851767e-10,0.80511262035,1.2465857964,-1.5487629989,-0.92414602139,-3.6913430893,0.68875200125,0.60780351424,0.44083865087,1.1841254712,0.88345004274,1.0495022971,0.017752364041,-0.903078773,34.93226485,1.0,21.0,4.11439406818929e-08,1.851256745837723e-07,0.0003896871023651,9.56623789578003e-08,1.4551963677437913e-08,4.28538334270067e-10,1.535578276414941e-09,6.181261756372081e-06,1.8234560236871639e-09,2.946902714634586e-10,1.2069952112522426,0.6034976056261213
16,29.45964658,4.304326176e-08,1.895209421e-07,0.00041611671547,1.0497626118e-07,1.6203822974e-08,4.2699272056e-10,1.5973863596e-09,2.5683926959e-06,1.0779767786e-09,1.3116923556e-10,3.926519542,1.54801378,1.7495712911,3.2798223344,2.4896459113,1.0309596788,0.85590230957,0.62802777683,1.0605564432,0.82964918391,0.96062794782,0.028952055726,-1.676502992,33.17349573,1.0,22.0,4.282065727530423e-08,1.9055724025116457e-07,0.0004161023442467,1.036286653504255e-07,1.6291214797049317e-08,5.708943579898016e-10,1.935254329850402e-09,7.649693370387552e-06,2.2613169183926344e-09,3.7165528674202094e-10,2.6993705534197057,1.3496852767098528
16,98.81147186,3.9827476551e-08,1.8604629919e-07,0.00039705941264,9.8509506204e-08,1.4821155957e-08,1.3370136788e-09,1.5672738047e-09,2.8678831962e-06,2.9195973582e-09,5.4102216816e-10,-3.1255016712,0.56688855052,-1.626557314,-1.6898573189,-4.7332389205,3.2520897784,0.84718616135,0.71053231394,2.9136886775,3.4775580111,1.0561756289,0.041909674855,-1.500679022,34.24053821,1.0,23.0,4.00950088811593e-08,1.8588867007341557e-07,0.0003975310265852,9.782654124168265e-08,1.4697285358520888e-08,1.148864042882725e-09,4.432518434175647e-09,2.3255044311975225e-05,6.9241896582725735e-09,1.1030652096833676e-09,0.18433863742006962,0.09216931871003481
16,296.8147005,3.992681824e-08,1.8082466138e-07,0.00036613501114,8.89309647e-08,1.3212511142e-08,2.736621116e-10,1.075047064e-09,1.6406144891e-06,9.75182347e-10,1.2346559343e-10,-1.1759882809,1.0828855716,-2.1103373264,-2.686327091,-4.9611886109,0.67734893278,0.60096260391,0.43863382093,1.0671038627,0.88809940224,1.0334562315,0.018911337864,1.211038615,34.87360805,1.0,24.0,4.0010636940511275e-08,1.8029515872377306e-07,0.0003670443999775,8.876504084888538e-08,1.3151466367400563e-08,3.9813688344273557e-10,1.4428786499165882e-09,5.83102935638599e-06,1.7067992835651923e-09,2.6801331500363657e-10,0.9170596783174446,0.4585298391587223
16,494.1225872,4.2282706427e-08,1.869351225e-07,0.00037331164242,8.9993542662e-08,1.3583050118e-08,4.440904722e-10,1.2400793119e-09,1.3510182632e-06,1.5954588957e-09,2.1680465917e-10,4.5104794762,4.1650530724,-0.98618621091,-2.4896112183,-3.4756351975,1.0976617181,0.6910040532,0.35833190167,1.7287220017,1.5406651549,0.91445838656,0.037608570223,0.892326665,34.89564116,1.0,25.0,4.2338799078071475e-08,1.8676933691481922e-07,0.0003734032421731,9.027399693071573e-08,1.3525404695619601e-08,5.561370149232862e-10,1.9692934033911603e-09,8.20701143125687e-06,2.4012729036444023e-09,3.859620286835547e-10,0.14001898191978643,0.07000949095989321
16,691.226781,4.036910617e-08,1.8134435135e-07,0.00037646890647,9.2064437645e-08,1.3727426137e-08,4.2799997877e-10,1.2084173023e-09,1.3697904408e-06,1.6000133027e-09,2.2643658391e-10,-0.50410395657,0.42213191574,-1.6474923702,-2.0786635613,-4.6487313892,1.0548720404,0.66917905543,0.35785777382,1.7018019653,1.572837859,1.0269282386,0.038878729116,0.308601011,34.89103853,1.0,26.0,4.032755694417525e-08,1.814608169663103e-07,0.000376425397692,9.172741752553805e-08,1.3775268138761854e-08,5.551235952055912e-10,2.024708104441339e-09,8.75598234486177e-06,2.576955817102728e-09,4.1353865778920764e-10,0.1087293882995446,0.0543646941497723
16,987.0985638,4.2456172655e-08,1.8753555337e-07,0.00037873870101,9.326290188e-08,1.4138491144e-08,4.1782807625e-10,2.5656230364e-09,1.1856050888e-06,8.692184218e-10,1.1374302916e-10,4.4317892271,3.3930436261,-2.1124949371,-2.1031873985,-3.3753295381,1.0277547613,1.4144921844,0.30642742299,0.91240687597,0.77733773695,1.0090684695,0.015208612077,-0.106570165,34.90282231,1.0,27.0,4.2545107072358384e-08,1.855816546597453e-07,0.0003793433773271,9.246938728216616e-08,1.4123171516863468e-08,5.748399212970145e-10,1.9630449755814693e-09,6.6075111731974515e-06,1.9277326547065563e-09,3.13333892858094e-10,1.7369447842659298,0.8684723921329649
