Station,Depth,He,Ne,Ar,Kr,Xe,He err,Ne err,Ar err,Kr err,Xe err,He sat,Ne sat,Ar sat,Kr sat,Xe sat,He sat err,Ne sat err,Ar sat err,Kr sat err,Xe sat err,He3/He4,He3/He4 err,T,S,p,Sample_idx,Model_He,Model_Ne,Model_Ar,Model_Kr,Model_Xe,Model_He err,Model_Ne err,Model_Ar err,Model_Kr err,Model_Xe err,chi2,chi2_reduced
8,2889.072459,4.1141387779e-08,1.852307731e-07,0.00038893790866,9.6824048241e-08,1.4542341331e-08,2.810989684e-10,1.1119773961e-09,1.741561286e-06,1.1572125512e-09,1.3339851767e-10,0.80511262035,1.2465857964,-1.5487629989,-0.92414602139,-3.6913430893,0.68875200125,0.60780351424,0.44083865087,1.1841254712,0.88345004274,1.0495022971,0.017752364041,-0.903078773,34.93226485,1.0,21.0,4.1143221436312495e-08,1.8513144888127505e-07,0.0003896770013225,9.56646324062694e-08,1.455236824080526e-08,4.29282332402251e-10,1.535727004056026e-09,6.120269918958298e-06,1.796587995782561e-09,2.88822688103568e-10,1.1975850422851182,0.5987925211425591
16,29.45964658,4.304326176e-08,1.895209421e-07,0.00041611671547,1.0497626118e-07,1.6203822974e-08,4.2699272056e-10,1.5973863596e-09,2.5683926959e-06,1.0779767786e-09,1.3116923556e-10,3.926519542,1.54801378,1.7495712911,3.2798223344,2.4896459113,1.0309596788,0.85590230957,0.62802777683,1.0605564432,0.82964918391,0.96062794782,0.028952055726,-1.676502992,33.17349573,1.0,22.0,4.2818043931842575e-08,1.905659177136012e-07,0.0004161032942851,1.036285317228286e-07,1.6291013056120126e-08,5.65613063859388e-10,1.9259108161354667e-09,7.711716023134967e-06,2.2865279284563172e-09,3.7699075087632263e-10,2.7111262152508155,1.3555631076254078
16,98.81147186,3.9827476551e-08,1.8604629919e-07,0.00039705941264,9.8509506204e-08,1.4821155957e-08,1.3370136788e-09,1.5672738047e-09,2.8678831962e-06,2.9195973582e-09,5.4102216816e-10,-3.1255016712,0.56688855052,-1.626557314,-1.6898573189,-4.7332389205,3.2520897784,0.84718616135,0.71053231394,2.9136886775,3.4775580111,1.0561756289,0.041909674855,-1.500679022,34.24053821,1.0,23.0,4.0080169967917496e-08,1.8589623829102416e-07,0.0003975190796705,9.78283567416878e-08,1.4700649862806531e-08,1.1694647930182167e-09,4.490574656957391e-09,2.2964620217822893e-05,6.781596474161603e-09,1.0698272731446636e-09,0.17461995617793685,0.08730997808896843
16,296.8147005,3.992681824e-08,1.8082466138e-07,0.00036613501114,8.89309647e-08,1.3212511142e-08,2.736621116e-10,1.075047064e-09,1.6406144891e-06,9.75182347e-10,1.2346559343e-10,-1.1759882809,1.0828855716,-2.1103373264,-2.686327091,-4.9611886109,0.67734893278,0.60096260391,0.43863382093,1.0671038627,0.88809940224,1.0334562315,0.018911337864,1.211038615,34.87360805,1.0,24.0,4.0006857903791824e-08,1.8031625205510815e-07,0.0003670231582997,8.876397954983136e-08,1.315257290435514e-08,4.0281149939797975e-10,1.4564631353553224e-09,5.706235565241657e-06,1.657821545333051e-09,2.5853726545606876e-10,0.867251856355646,0.433625928177823
16,494.1225872,4.2282706427e-08,1.869351225e-07,0.00037331164242,8.9993542662e-08,1.3583050118e-08,4.440904722e-10,1.2400793119e-09,1.3510182632e-06,1.5954588957e-09,2.1680465917e-10,4.5104794762,4.1650530724,-0.98618621091,-2.4896112183,-3.4756351975,1.0976617181,0.6910040532,0.35833190167,1.7287220017,1.5406651549,0.91445838656,0.037608570223,0.892326665,34.89564116,1.0,25.0,4.2337020760764346e-08,1.8677478146619897e-07,0.0003733986497383,9.02822465335945e-08,1.3526178122857577e-08,5.729200557882768e-10,2.036907640807249e-09,8.314335882806694e-06,2.4175824440750184e-09,3.8656050592615084e-10,0.1373796513097075,0.06868982565485375
16,691.226781,4.036910617e-08,1.8134435135e-07,0.00037646890647,9.2064437645e-08,1.3727426137e-08,4.2799997877e-10,1.2084173023e-09,1.3697904408e-06,1.6000133027e-09,2.2643658391e-10,-0.50410395657,0.42213191574,-1.6474923702,-2.0786635613,-4.6487313892,1.0548720404,0.66917905543,0.35785777382,1.7018019653,1.572837859,1.0269282386,0.038878729116,0.308601011,34.89103853,1.0,26.0,4.0326435686773635e-08,1.814653839293279e-07,0.0003764196463868,9.17316473797598e-08,1.3777295329006873e-08,5.634100885086105e-10,2.0539458705043688e-09,8.762498605299179e-06,2.5645382634715927e-09,4.095923610815763e-10,0.11302850142098313,0.05651425071049156
16,987.0985638,4.2456172655e-08,1.8753555337e-07,0.00037873870101,9.326290188e-08,1.4138491144e-08,4.1782807625e-10,2.5656230364e-09,1.1856050888e-06,8.692184218e-10,1.1374302916e-10,4.4317892271,3.3930436261,-2.1124949371,-2.1031873985,-3.3753295381,1.0277547613,1.4144921844,0.30642742299,0.91240687597,0.77733773695,1.0090684695,0.015208612077,-0.106570165,34.90282231,1.0,27.0,4.254489021185768e-08,1.8558710157447805e-07,0.0003793426703511,9.247369080049193e-08,1.4122593018149545e-08,5.832404943284416e-10,1.9959177134220774e-09,6.677111768732033e-06,1.9404415381173835e-09,3.14809472949221e-10,1.7252678298934472,0.8626339149467236
16,1969.221408,4.0757765695e-08,1.8350610476e-07,0.00038714425718,9.4716017994e-08,1.455804452e-08,4.2862859426e-10,1.2203786561e-09,9.9996179694e-07,9.9301434175e-10,1.2654760569e-10,-0.037630269029,0.52199796192,-1.4864149181,-2.4557809068,-2.8190247155,1.0512531609,0.6685058295,0.25445249345,1.0226655487,0.84475766813,1.0228032795,0.013400462223,-0.702339256,34.92139936,1.0,28.0,4.08749555131379e-08,1.831709197842811e-07,0.0003872020771773,9.511628578587288e-08,1.4515832550909992e-08,4.629917023285426e-10,1.6432292975420271e-09,6.621330060504066e-06,1.9444968061446883e-09,3.14140755346329e-10,0.42727331398392954,0.21363665699196477
16,2946.896201,4.1140507318e-08,1.8317139244e-07,0.00038664015774,9.5592681788e-08,1.4679887379e-08,4.2864683075e-10,1.2133224228e-09,1.4037416978e-06,7.4897013155e-10,1.2387689996e-10,0.8033258883,0.12346642378,-2.122687428,-2.1743396403,-2.7680638529,1.0502793715,0.66321517375,0.35535487502,0.76646555299,0.82049613297,1.0248409275,0.012916118954,-0.899363959,34.92966108,1.0,29.0,4.123391353245034e-08,1.827926499869484e-07,0.0003872325494785,9.526250285485289e-08,1.4657316680722685e-08,4.730276829312624e-10,1.6360585867910003e-09,6.5565026560867075e-06,1.923841736508068e-09,3.1289761221771437e-10,0.5505569864628861,0.27527849323144304
16,3434.23702,4.0990204423e-08,1.8426424794e-07,0.00038864711139,9.7167381858e-08,1.4810406983e-08,1.3685142693e-09,1.5563786454e-09,1.9725042467e-06,9.8583760602e-10,1.2349403862e-10,0.42690948399,0.69885756347,-1.6702680981,-0.63252269801,-1.9891083988,3.3528902963,0.85054780448,0.49905378958,1.0081592615,0.81724701058,1.0537122634,0.015881973962,-0.92249054,34.93618206,1.0,30.0,4.143497379485368e-08,1.83805956656529e-07,0.0003900973432504,9.607888883657083e-08,1.4809407094278762e-08,6.767004559600411e-10,2.264365355996753e-09,9.513576900782117e-06,2.790758917039586e-09,4.446757634105123e-10,1.9520555833948894,0.9760277916974447
